popularity;acousticness;danceability;duration_ms;energy;instrumentalness;key;liveness;loudness;mode;speechiness;valence;music_genre
70;0.00566;0.6;186119;0.851;0.00000978;2;0.0891;-4.645;1;0.0388;0.727;Country
42;0.0503;0.953;261249;0.769;0;2;0.52;-8.067;0;0.319;0.634;Country
50;0.251;0.65;-1;0.476;0.000967;5;0.37;-10.491;1;0.0445;0.43;Country
42;0.665999999999999;0.655999999999999;187053;0.707;0;3;0.17;-3.841;1;0.0293;0.473;Country
42;0.522;0.447999999999999;212480;0.508;0;5;0.126;-6.65;1;0.0362;0.233;Country
64;0.353;0.790999999999999;166787;0.715;0;9;0.115;-5.809;1;0.0377;0.593;Country
50;0.0102;0.688;225253;0.933;0;6;0.126;-3.021;1;0.053;0.91;Country
44;0.366;0.581;293600;0.49;0.00000751;5;0.100999999999999;-10.657;1;0.0355;0.453999999999999;Country
51;0.452;0.565;210933;0.5;0;9;0.136999999999999;-8.822;1;0.031;0.242;Country
55;0.645;0.609;184947;0.787999999999999;0.0000372;6;0.174;-7.855;1;0.0416;0.54;Country
42;0.0683;0.551;215533;0.807;0.00000386;3;0.103;-5.839;1;0.031;0.824;Country
39;0.13;0.466;-1;0.62;0.00053;6;0.328999999999999;-7.725;1;0.0289999999999999;0.398999999999999;Country
42;0.945;0.505;299907;0.136;0.00000127;3;0.133;-11.031;1;0.0289999999999999;0.273999999999999;Country
67;0.246;0.595;-1;0.653;0;9;0.264;-4.935;1;0.0265;0.542;Country
37;0.373;0.46;220333;0.411;0;4;0.0896;-7.23799999999999;1;0.0314;0.115;Country
39;0.000493;0.268999999999999;321933;0.785999999999999;0.0122;6;0.654;-7.797;0;0.0371;0.249;Country
65;0.00942;0.473;176307;0.874;0;5;0.21;-2.399;1;0.0446;0.739;Country
34;0.311;0.39;235773;0.715;0;3;0.212;-3.448;1;0.0342;0.379;Country
38;0.145;0.599;233107;0.892;0;5;0.104;-3.807;1;0.0472;0.455;Country
37;0.447;0.541;230213;0.716;0.00057;3;0.0901;-5.451;1;0.0328;0.362;Country
36;0.475;0.512;219267;0.532;0;3;0.0993;-3.28;1;0.0301;0.256;Country
49;0.0522;0.471;210307;0.617;0;10;0.228999999999999;-8.394;1;0.038;0.491;Country
39;0.853;0.614;201160;0.365;0.00000185;5;0.143;-8.645;1;0.0324;0.328999999999999;Country
57;0.196999999999999;0.529;234080;0.529;0;4;0.0892;-5.725;1;0.0288;0.305;Country
40;0.168;0.588;238707;0.728;0;10;0.163;-5.34;1;0.0304;0.341;Country
45;0.659;0.405;245507;0.374;0.0000415;1;0.103;-10.118;1;0.0339;0.193999999999999;Country
41;0.289;0.553999999999999;240333;0.428;0.201;3;0.148;-15.197;1;0.0447;0.718;Country
73;0.0221;0.732;168214;0.847;0;5;0.246;-3.921;1;0.0307;0.885;Country
39;0.282;0.579;209827;0.231999999999999;0;5;0.337999999999999;-12.651;1;0.0261;0.284;Country
50;0.0441;0.611;225280;0.964;0.0000737;9;0.109;-3.076;1;0.0464;0.9;Country
54;0.453999999999999;0.719;210867;0.463999999999999;0.000091;3;0.102;-8.56299999999999;1;0.0276;0.531;Country
43;0.226999999999999;0.706;207133;0.716;0;3;0.111;-6.931;1;0.0251;0.839;Country
47;0.104;0.664;228400;0.839;0;2;0.0928;-3.672;1;0.0364;0.502;Country
59;0.214;0.504;180280;0.672999999999999;0.00000229;3;0.171;-11.834;0;0.0336;0.581;Country
45;0.0337;0.657999999999999;-1;0.775;0;4;0.41;-4.669;1;0.048;0.893;Country
38;0.0772;0.573;-1;0.744;0;0;0.125;-4.507;1;0.0378;0.534;Country
41;0.0092;0.598;-1;0.685;0.000919;2;0.109;-7.025;1;0.06;0.557;Country
45;0.449;0.531;222794;0.747;0;6;0.0937;-4.69;0;0.0462;0.456;Country
49;0.814;0.542;156987;0.649;0;7;0.144;-7.54899999999999;1;0.266;0.694;Country
45;0.01;0.522;215200;0.941;0;4;0.0818;-4.484;1;0.0543;0.564;Country
40;0.659;0.655999999999999;318760;0.623;0;3;0.306;-10.729;1;0.048;0.931;Country
0;0.481;0.412;211400;0.397999999999999;0;0;0.0863;-11.18;1;0.0304;0.76;Country
37;0.0141;0.823;182987;0.831;0;0;0.179;-6.325;1;0.281;0.604;Country
59;0.526;0.591;257267;0.513;0.0000045;9;0.104;-11.587;0;0.0858;0.36;Country
13;0.327999999999999;0.612;195947;0.674;0;6;0.195;-6.17299999999999;1;0.0415;0.432;Country
42;0.205;0.496;177000;0.895;0;10;0.0626;-4.027;1;0.147;0.654;Country
40;0.0216;0.725;220843;0.763;0.00000226;11;0.105;-4.742;0;0.0277;0.800999999999999;Country
46;0.00157;0.319;259400;0.93;0.0000944;6;0.738;-3.067;0;0.0542;0.773;Country
41;0.294;0.702;181933;0.435;0;0;0.28;-9.176;1;0.0357;0.415;Country
45;0.54;0.551;209467;0.268999999999999;0;5;0.103;-9.782;1;0.0279999999999999;0.476;Country
62;0.0127;0.601;190374;0.852;0.0000726999999999999;5;0.0877;-5.097;1;0.0582;0.465;Country
42;0.792999999999999;0.622;172994;0.249;0.23;5;0.105;-15.967;1;0.0317;0.134;Country
54;0.0307;0.523;200067;0.787;0;0;0.154;-7.909;1;0.0778;0.505;Country
54;0.0487;0.759;173760;0.723;0.00000588;8;0.362;-5.38;0;0.0259;0.665999999999999;Country
44;0.00492;0.596;184080;0.922;0.00000288;5;0.268999999999999;-6.091;1;0.0458;0.745;Country
61;0.109;0.611;203840;0.797999999999999;0.0652;9;0.0691;-7.518;1;0.0264;0.780999999999999;Country
51;0.0093099999999999;0.612;336360;0.662999999999999;0.0152;4;0.0637;-9.314;1;0.035;0.557999999999999;Country
38;0.102;0.657;219853;0.879;0;9;0.146;-5.714;1;0.0372;0.929;Country
72;0.13;0.659;230013;0.902;0.0000945;9;0.0574;-6.192;1;0.0296;0.809;Country
43;0.883;0.662999999999999;127227;0.451;0.672;3;0.103;-11.836;1;0.0383;0.655999999999999;Country
57;0.557999999999999;0.603;235467;0.578;0;2;0.131;-6.697;1;0.0306;0.299;Country
51;0.0559;0.664;224623;0.765;0.0000623;7;0.108;-6.357;0;0.103;0.810999999999999;Country
43;0.236;0.645;197920;0.331;0;3;0.363;-8.02;1;0.0285;0.491;Country
38;0.281;0.384;176355;0.545;0;11;0.149;-7.188;1;0.0351;0.179;Country
45;0.344;0.652;187067;0.539;0.0000281;1;0.162;-11.039;1;0.0322;0.777;Country
39;0.0246;0.571;241998;0.627;0;4;0.122;-6.866;1;0.0628;0.303;Country
65;0.305;0.680999999999999;219160;0.795;0.00000941;8;0.109;-6.652;1;0.049;0.64;Country
42;0.0546;0.636;257893;0.842;0.000126;4;0.852;-4.778;1;0.0277;0.424;Country
49;0.268;0.509;-1;0.932;0;2;0.0615;-3.948;1;0.0667;0.675;Country
48;0.00116;0.486;179896;0.946;0.000791;1;0.12;-2.795;1;0.0875;0.69;Country
51;0.647;0.326;219493;0.0902;0.00091;9;0.198;-20.588;1;0.0344;0.218;Country
54;0.00987;0.501;277613;0.721;0.0000404;3;0.100999999999999;-7.252;1;0.0372;0.81;Country
47;0.144;0.539;190027;0.841;0.0000256;5;0.159;-3.595;1;0.0469;0.507;Country
46;0.0163;0.574;312693;0.368;0.0000212;9;0.0746;-10.644;1;0.0271;0.296;Country
52;0.0103;0.653;-1;0.785999999999999;0.00000219;5;0.201;-5.41799999999999;1;0.0338;0.477;Country
40;0.706;0.591;237791;0.537999999999999;0;1;0.136999999999999;-8.099;1;0.0513;0.628;Country
49;0.0807;0.523;232903;0.747;0;2;0.11;-6.125;1;0.0292;0.294;Country
39;0.0637;0.662999999999999;217827;0.511;0.00000109;9;0.100999999999999;-10.843;1;0.0259;0.579;Country
53;0.141;0.692;198601;0.887;0.00000152;2;0.178;-5.45799999999999;1;0.0644;0.45;Country
43;0.0406;0.721;254784;0.653;0;0;0.214;-6.414;1;0.0473;0.316;Country
54;0.00253;0.478;223366;0.833;0.0000627;3;0.0567;-5.194;1;0.0355;0.507;Country
74;0.143;0.375;196800;0.574;0;9;0.11;-5.305;1;0.0315;0.406;Country
57;0.46;0.556;223840;0.655;0;11;0.12;-5.909;1;0.031;0.333999999999999;Country
40;0.258;0.735;189627;0.698;0;9;0.0872;-7.959;1;0.0273;0.965;Country
40;0.726;0.527;172133;0.294;0;9;0.0707;-10.605;1;0.0351;0.882;Country
61;0.226;0.505;198596;0.865;0;6;0.113;-4.32;1;0.0598;0.64;Country
35;0.385;0.623;218418;0.824;0.000222;5;0.105;-6.72;1;0.0323;0.413;Country
40;0.153;0.789;213800;0.72;0.00000371;9;0.311;-6.296;1;0.0418;0.675;Country
43;0.0102;0.47;190006;0.81;0.0000281;6;0.134;-4.386;1;0.0313;0.425;Country
38;0.166999999999999;0.432;234493;0.632;0;9;0.162;-5.141;1;0.0286;0.366;Country
55;0.132;0.722;226473;0.475;0.00000212;4;0.135;-9.633;1;0.124;0.442999999999999;Country
47;0.00413;0.526;210533;0.875;0.0000014;6;0.28;-5.71299999999999;1;0.0743;0.729;Country
42;0.00145;0.615;223660;0.762;0;0;0.129;-3.645;1;0.0354;0.65;Country
74;0.00261;0.548999999999999;-1;0.869;0.00000177;6;0.29;-4.905;0;0.0289;0.433;Country
72;0.196;0.582;207187;0.568;0;4;0.0841;-6.051;1;0.0297;0.64;Country
40;0.226;0.547;287933;0.682999999999999;0.00000271;3;0.13;-7.41799999999999;0;0.0316;0.315;Country
49;0.1;0.551;223440;0.571;0;8;0.0877;-6.614;0;0.0315;0.182;Country
36;0.0637;0.672999999999999;181147;0.83;0;0;0.104;-4.488;1;0.0356;0.841;Country
37;0.0878;0.611;209680;0.832;0;3;0.24;-6.201;1;0.0444;0.506;Country
34;0.181;0.69;177733;0.639;0.000621;9;0.0799;-13.579;1;0.0413;0.928;Country
36;0.691;0.649;-1;0.446;0.000174;0;0.0825;-7.33799999999999;1;0.034;0.324;Country
39;0.11;0.737;-1;0.609;0;10;0.314;-9.258;1;0.116999999999999;0.218999999999999;Country
40;0.498;0.366;275134;0.821;0.698;10;0.191;-5.25;1;0.0606;0.431;Country
42;0.0921;0.593;197107;0.827;0;9;0.0561;-3.227;1;0.0398;0.784;Country
56;0.121;0.667999999999999;255127;0.545;0.0000612;3;0.146;-8.575;1;0.0296;0.586;Country
45;0.0448;0.632;245307;0.302;0.00000741;9;0.0723;-13.812;1;0.0317;0.267;Country
50;0.0197;0.548999999999999;189413;0.923;0;9;0.0918;-3.096;1;0.0412;0.702;Country
56;0.52;0.657;169813;0.862;0;10;0.152;-5.048;1;0.0275;0.849;Country
37;0.511;0.659;202996;0.471;0.00000248;0;0.113;-9.195;1;0.032;0.425;Country
42;0.211;0.659;-1;0.785999999999999;0;6;0.0854;-5.58299999999999;1;0.0279;0.779;Country
55;0.541;0.545;225400;0.35;0.0000218;9;0.122;-13.155;1;0.0264;0.736;Country
50;0.365;0.728;226627;0.484;0.0000778;4;0.126;-6.997;1;0.0282;0.717;Country
42;0.00764;0.423;221280;0.983;0.00000344;2;0.921;-5.796;1;0.299;0.395;Country
37;0.00535;0.499;175867;0.763;0.0000332;7;0.0871;-4.831;0;0.0349;0.524;Country
45;0.0109;0.51;187653;0.787999999999999;0.00000134;4;0.0808;-6.331;0;0.0386;0.810999999999999;Country
42;0.0303;0.509;202856;0.645;0;10;0.0899;-7.126;1;0.025;0.451;Country
48;0.0104;0.583;208000;0.916;0;6;0.100999999999999;-4.593;1;0.0411;0.496;Country
58;0.29;0.674;187173;0.685999999999999;0.00322;5;0.188999999999999;-11.927;1;0.0597;0.814;Country
39;0.417;0.553999999999999;287667;0.677999999999999;0.0162;2;0.0812;-6.754;1;0.0405;0.372;Country
41;0.534;0.713;171133;0.449;0.0000353;4;0.100999999999999;-7.887;1;0.0259;0.585;Country
43;0.479;0.68;157024;0.695;0;8;0.431;-8.138;0;0.0415;0.347;Country
53;0.188;0.702;221360;0.685999999999999;0;9;0.0919;-4.011;1;0.025;0.628;Country
47;0.0732;0.523;217960;0.732;0.000275;5;0.298;-6.73;1;0.0355;0.827;Country
43;0.82;0.587;-1;0.278999999999999;0;8;0.0945;-9.408;1;0.0441;0.146;Country
44;0.309;0.518;199573;0.845;0;8;0.0925;-5.12;1;0.0446;0.265;Country
35;0.78;0.251;294851;0.694;0;0;0.401;-4.193;1;0.0294;0.375;Country
39;0.0437;0.515;239853;0.901;0.0000178;0;0.0585;-3.063;1;0.0384;0.289;Country
47;0.537999999999999;0.478;240173;0.35;0.000324;11;0.347;-11.53;1;0.0257;0.225;Country
35;0.0193;0.537;194667;0.746;0.00000397;8;0.0841;-5.095;1;0.0399;0.626;Country
47;0.0516;0.644;305952;0.452999999999999;0.00000209;5;0.0841;-7.156;1;0.0265;0.33;Country
56;0.0252;0.528;170093;0.928;0.00000288;11;0.0467;-5.74299999999999;1;0.0456;0.885;Country
47;0.0166;0.592;221600;0.928;0.0000138;2;0.123;-5.403;1;0.0557;0.391;Country
35;0.810999999999999;0.545;157600;0.283;0;5;0.0513;-7.919;1;0.0273;0.322999999999999;Country
43;0.00416;0.393999999999999;206085;0.826;0;5;0.136999999999999;-5.002;1;0.0293;0.46;Country
37;0.0911;0.416;-1;0.828;0;6;0.166;-6.13299999999999;1;0.0433;0.474;Country
76;0.75;0.629;-1;0.463999999999999;0;6;0.0853;-8.72;1;0.0334;0.523;Country
65;0.0886;0.662999999999999;207347;0.53;0;4;0.154;-9.763;1;0.0301;0.268999999999999;Country
37;0.66;0.64;186800;0.421;0.00000235;8;0.192;-9.226;1;0.0279999999999999;0.402999999999999;Country
39;0.729;0.736;264947;0.32;0;2;0.0975;-8.344;1;0.0297;0.291;Country
47;0.0922;0.375;261173;0.599;0;9;0.2;-12.022;1;0.198999999999999;0.62;Country
45;0.278999999999999;0.46;171173;0.792999999999999;0;4;0.147;-4.388;1;0.0392;0.437999999999999;Country
38;0.15;0.705;217200;0.522;0;0;0.107;-8.021;1;0.0296;0.411;Country
46;0.541;0.595;-1;0.695;0.00000205;7;0.198999999999999;-6.056;0;0.0477;0.354;Country
47;0.126;0.657;-1;0.682;0.00000351;2;0.0436;-5.251;1;0.0407;0.161;Country
58;0.539;0.637;179600;0.472;0;7;0.446;-7.295;1;0.0271;0.349;Country
40;0.231999999999999;0.697;201453;0.794;0;5;0.331;-5.109;1;0.0444;0.689;Country
47;0.909;0.692;146080;0.373;0.00000435;1;0.115999999999999;-12.201;1;0.027;0.782;Country
0;0.0476;0.566;146667;0.716;0;6;0.2;-13.293;1;0.0396;0.937;Country
47;0.843;0.645999999999999;220400;0.49;0;11;0.12;-10.475;0;0.0554;0.782999999999999;Country
41;0.332;0.6;247173;0.44;0;3;0.148;-10.79;1;0.0291;0.381;Country
45;0.235;0.456;283000;0.744;0;8;0.125;-4.723;1;0.0341;0.539;Country
36;0.0264;0.502;227667;0.794;0;6;0.111999999999999;-3.821;1;0.0289;0.517;Country
58;0.225;0.586;223667;0.517;0.00000191;6;0.272;-12.88;1;0.0268;0.637;Country
45;0.144;0.581;180960;0.809;0;9;0.114;-6.604;0;0.0376;0.816;Country
41;0.0779;0.743;261562;0.67;0.0000175;0;0.193999999999999;-8.041;1;0.271;0.384;Country
43;0.0105;0.804;171209;0.691;0;4;0.0548;-8.13;0;0.106;0.418;Country
43;0.971;0.313;156067;0.123;0.000104;10;0.359;-16.49;1;0.0366;0.345;Country
35;0.249;0.633;200840;0.709;0;10;0.111;-6.273;0;0.0299;0.315;Country
52;0.0235;0.621;191920;0.76;0.00000336;4;0.359;-4.864;1;0.0364;0.757;Country
35;0.049;0.636;167133;0.754;0.0000264;0;0.135;-8.971;1;0.0437;0.777;Country
34;0.0349;0.504;210440;0.481;0.0042;9;0.134;-6.305;1;0.0282;0.165;Country
58;0.00458;0.592;164027;0.769;0.00000109;4;0.0934;-7.154;1;0.0256;0.735;Country
36;0.389;0.719;166173;0.534;0.00000792;11;0.363;-9.804;1;0.0274;0.832;Country
52;0.848;0.606;180960;0.364;0.0117;0;0.0983;-13.862;1;0.0333;0.602;Country
56;0.193999999999999;0.332999999999999;170387;0.524;0;1;0.124;-6.78799999999999;1;0.0301;0.437999999999999;Country
56;0.24;0.421;185000;0.946;0.00255;5;0.504;-5.101;1;0.0767;0.848;Country
34;0.0951;0.703;200573;0.655;0.00318;6;0.138;-8.394;0;0.044;0.734;Country
63;0.131;0.555;210173;0.895;0;7;0.0922;-4.787;1;0.0472;0.38;Country
44;0.248;0.582;297560;0.636;0.00476;9;0.188999999999999;-11.562;1;0.0315;0.627;Country
43;0.355;0.39;163600;0.439;0.00000187;9;0.0699;-13.924;1;0.0524;0.402999999999999;Country
42;0.00316;0.572;220227;0.836;0.0000355;5;0.552;-6.214;1;0.0348;0.453999999999999;Country
39;0.0761;0.625;-1;0.842;0;9;0.24;-3.813;1;0.136999999999999;0.643;Country
62;0.144;0.688;255000;0.458999999999999;0;9;0.0816;-9.353;1;0.0365;0.493;Country
44;0.0255;0.677999999999999;170396;0.865;0.00000411;4;0.267;-4.532;0;0.0323;0.71;Country
42;0.0113;0.573;165880;0.835;0;3;0.136;-5.981;1;0.0322;0.598;Country
60;0.00647;0.414;-1;0.843;0.0000152;2;0.193999999999999;-4.638;1;0.0531;0.572;Country
53;0.458999999999999;0.56;177773;0.782999999999999;0;4;0.162;-3.215;1;0.0332;0.616;Country
38;0.198;0.573;221785;0.883;0;6;0.149;-4.079;1;0.0367;0.795999999999999;Country
47;0.105;0.531;233320;0.711;0;8;0.141;-5.187;1;0.0363;0.261;Country
53;0.201999999999999;0.708;265039;0.748;0;4;0.0994;-6.483;1;0.0518;0.525;Country
36;0.347;0.588;216013;0.604;0.0000011;1;0.0927;-6.057;1;0.0366;0.5;Country
43;0.0823;0.546;297867;0.637;0.0000144;9;0.127;-5.86799999999999;0;0.0306;0.308;Country
34;0.248;0.514;340173;0.682;0.0004179999999999;5;0.259;-5.449;1;0.0287;0.374;Country
51;0.0279;0.497;233227;0.908;0;3;0.317;-4.332;1;0.0434;0.802;Country
38;0.0539;0.513;214413;0.856;0;3;0.122;-3.581;1;0.0448;0.505;Country
42;0.0618;0.680999999999999;225360;0.582;0;9;0.193;-7.449;1;0.0734;0.501;Country
36;0.0493;0.528;231827;0.866;0;7;0.0444;-4.353;1;0.0378;0.858;Country
55;0.188999999999999;0.597;178627;0.415;0;11;0.123;-13.799;1;0.0323;0.826;Country
50;0.00144;0.585;241413;0.719;0.0000184;2;0.123;-8.332;1;0.0279;0.428;Country
58;0.0529;0.529;-1;0.87;0;10;0.0946;-3.32;0;0.327;0.36;Country
38;0.305;0.636;153453;0.684;0;9;0.115999999999999;-4.142;1;0.0259;0.58;Country
42;0.214;0.597;196160;0.602;0.00032;9;0.313;-4.99;1;0.0292;0.262;Country
54;0.0443;0.598;218600;0.722;0;6;0.127;-5.544;1;0.0367;0.752;Country
50;0.0764;0.458999999999999;233693;0.603;0;3;0.201;-5.848;1;0.0283;0.317;Country
48;0.861;0.498;187707;0.281;0.0000385;11;0.918;-17.128;1;0.192;0.377;Country
46;0.3;0.545;194867;0.597;0;11;0.0783;-5.74799999999999;1;0.0336;0.558999999999999;Country
37;0.012;0.833;177946;0.58;0;10;0.552999999999999;-10.615;0;0.209;0.37;Country
36;0.596;0.649;332760;0.304;0.00000292;2;0.105;-8.904;1;0.0318;0.139;Country
67;0.0703;0.657999999999999;185587;0.695;0;3;0.13;-5.499;1;0.0279;0.571;Country
54;0.601;0.587;-1;0.76;0;2;0.081;-4.328;0;0.0347;0.43;Country
43;0.047;0.632;-1;0.926;0.000169;6;0.115999999999999;-3.463;1;0.0322;0.889;Country
39;0.337999999999999;0.511;205430;0.569;0;8;0.217;-5.631;1;0.0281;0.271;Country
38;0.311;0.546;197560;0.725;0.0000204;9;0.242;-5.642;1;0.0354;0.724;Country
55;0.799;0.688;184707;0.196999999999999;0;7;0.178;-12.688;1;0.0399;0.555;Country
50;0.912;0.389;234600;0.317;0.0173;7;0.091;-9.042;1;0.0255;0.266;Country
48;0.547;0.598;195653;0.623;0.0000211;2;0.0758;-6.507;1;0.0724;0.439;Country
42;0.508;0.664;230480;0.472;0.00000585;1;0.0893;-6.912;1;0.0403;0.592;Country
43;0.684;0.7;168120;0.45;0.0000636;8;0.158;-11.023;1;0.0308;0.704;Country
50;0.687;0.722;178240;0.63;0;5;0.305;-7.50799999999999;1;0.0686;0.825;Country
70;0.268;0.421;228840;0.476;0;3;0.0816;-7.692;1;0.0298;0.3;Country
40;0.0227;0.566;297387;0.581;0.000815;7;0.166999999999999;-6.933;1;0.0245;0.326;Country
43;0.00116;0.57;167360;0.949;0;5;0.273999999999999;-4.245;1;0.0407;0.845;Country
38;0.0153;0.456;180736;0.832;0;8;0.223999999999999;-3.135;1;0.0335;0.455;Country
38;0.159;0.505;198427;0.890999999999999;0.00000182;2;0.34;-2.68;0;0.0523;0.685999999999999;Country
36;0.00492;0.485;599315;0.8;0.0054;2;0.188999999999999;-6.489;1;0.0456;0.518;Country
34;0.211;0.599;210550;0.79;0.00000674;6;0.326;-7.155;1;0.0295;0.718;Country
44;0.127;0.66;191067;0.423;0.0000987;3;0.106;-11.215;1;0.0287;0.375;Country
39;0.0123;0.552;207000;0.64;0;4;0.0993;-5.83299999999999;1;0.0301;0.256;Country
39;0.0886;0.825;261453;0.964;0;4;0.833;-2.923;1;0.153;0.73;Country
40;0.261;0.696;152333;0.818;0.0000177;6;0.331;-8.64299999999999;1;0.0462;0.869;Country
40;0.000857;0.492;197547;0.884;0;4;0.163999999999999;-4.355;1;0.0565;0.665999999999999;Country
66;0.414;0.442999999999999;-1;0.831;0;2;0.204;-5.606;1;0.0616;0.588;Country
46;0.321;0.809;228467;0.59;0.0000362;5;0.135;-7.362;1;0.0637;0.94;Country
54;0.0908;0.431;442107;0.537999999999999;0.0179;2;0.0817;-8.147;1;0.0302;0.47;Country
53;0.00572;0.579;166163;0.624;0.00000889;0;0.145;-7.295;1;0.0279;0.644;Country
60;0.163;0.655999999999999;256013;0.785999999999999;0.0000599;11;0.124;-4.451;1;0.034;0.377999999999999;Country
39;0.0222;0.596;217960;0.892;0.00198;9;0.0973;-3.62;1;0.0404;0.452999999999999;Country
60;0.0626;0.699;194147;0.893;0;0;0.253;-5.412;1;0.0431;0.944;Country
44;0.105;0.477;-1;0.754;0;11;0.115999999999999;-8.338;1;0.0513;0.457999999999999;Country
54;0.296;0.689;191200;0.787;0;3;0.13;-4.553;1;0.0349;0.457;Country
51;0.16;0.47;229573;0.794;0;4;0.0927;-5.784;1;0.0438;0.672999999999999;Country
39;0.000582;0.578;-1;0.845;0.0000118;0;0.375;-4.229;0;0.0314;0.515;Country
51;0.283;0.53;233600;0.614;0.0281;9;0.53;-11.556;1;0.0408;0.638;Country
50;0.0031;0.59;167813;0.861;0.00579;8;0.221;-5.67;0;0.0316;0.841;Country
36;0.0412;0.578;214093;0.826;0.000113;9;0.342999999999999;-5.042;1;0.0302;0.534;Country
39;0.0318;0.573;-1;0.743;0;9;0.152;-6.047;0;0.0374;0.606;Country
46;0.0279999999999999;0.639;232525;0.87;0.000012;3;0.233999999999999;-4.195;1;0.0282;0.4;Country
39;0.0482;0.574;231453;0.741;0.0080299999999999;6;0.362;-5.614;1;0.0317;0.423;Country
51;0.104;0.494;248787;0.599;0;5;0.0882;-6.836;1;0.0316;0.457;Country
39;0.0527;0.539;285573;0.777;0.0000109;4;0.0794;-6.769;1;0.0329;0.407;Country
40;0.213;0.709;269949;0.452;0.00113;5;0.109;-13.353;1;0.0514;0.21;Country
46;0.469;0.517;228573;0.457;0.00000795;1;0.0912;-7.183;1;0.0255;0.529;Country
37;0.508;0.568;-1;0.562;0;8;0.0864;-6.816;1;0.0266;0.321;Country
67;0.125;0.546;-1;0.805;0.00000927;3;0.148;-4.251;1;0.0348;0.387;Country
42;0.386;0.478;278507;0.511;0.000152;0;0.111999999999999;-8.307;0;0.0313;0.375;Country
57;0.266;0.729;164600;0.552999999999999;0;7;0.0809;-8.98299999999999;1;0.085;0.935;Country
35;0.102;0.557;191533;0.485;0;0;0.0454;-8.613;1;0.0268;0.322999999999999;Country
46;0.879;0.505;198837;0.201;0.0000738;0;0.103;-8.17;1;0.0336;0.359;Country
36;0.0226;0.525;-1;0.829;0;6;0.9;-5.619;1;0.0374;0.451;Country
44;0.196999999999999;0.593;268533;0.467;0.00000689;0;0.358;-7.652;1;0.0243;0.243;Country
43;0.00069;0.45;-1;0.73;0;9;0.100999999999999;-4.403;1;0.0288;0.599;Country
55;0.5;0.551;214560;0.452;0;10;0.272;-9.402;1;0.0299;0.328999999999999;Country
39;0.248;0.617;242867;0.452999999999999;0;5;0.109;-7.956;1;0.0316;0.252;Country
40;0.882;0.526;342573;0.0326;0.0129;0;0.0421;-23.88;1;0.0479;0.11;Country
45;0.62;0.431;255467;0.204;0.0000801;8;0.115;-12.984;0;0.0316;0.246;Country
50;0.152;0.747;212800;0.804;0.00000373;5;0.307;-3.542;1;0.0348;0.968;Country
39;0.133;0.553999999999999;213893;0.815;0;9;0.0778;-7.954;1;0.0256;0.618;Country
54;0.23;0.477;202573;0.28;0;4;0.0888;-14.97;1;0.0267;0.362;Country
47;0.25;0.466;182587;0.898;0;10;0.084;-2.067;1;0.0307;0.74;Country
49;0.183;0.707;212245;0.892;0;2;0.216;-5.19;1;0.0405;0.828;Country
52;0.159;0.524;181920;0.634;0;8;0.094;-7.38299999999999;1;0.0297;0.551;Country
56;0.233;0.551;190867;0.611;0;10;0.103;-6.153;1;0.0262;0.505;Country
38;0.0402;0.556;226080;0.818;0.0000146;9;0.303;-3.703;1;0.0299;0.779;Country
50;0.166999999999999;0.655999999999999;219585;0.738;0;1;0.344;-6.926;0;0.177;0.912;Country
39;0.511;0.799;213537;0.462999999999999;0.0000308;0;0.0695;-9.891;1;0.0318;0.473;Country
51;0.328999999999999;0.675;183667;0.342999999999999;0.14;6;0.172;-16.939;1;0.0464;0.74;Country
39;0.262;0.618;207613;0.5;0;9;0.0912;-8.47;1;0.0393;0.741;Country
42;0.419;0.65;-1;0.596;0;1;0.143;-6.35;1;0.0276;0.691;Country
51;0.0383;0.426;204107;0.827;0;6;0.0758;-3.827;0;0.0441;0.552999999999999;Country
53;0.619;0.52;247053;0.379;0.00000185;3;0.108;-9.906;1;0.0279;0.208;Country
42;0.0876;0.749;189500;0.546;0;3;0.259;-8.05;1;0.262;0.621;Country
45;0.193999999999999;0.581;251173;0.699;0.0000293;7;0.124;-6.452;1;0.0295;0.685;Country
55;0.000608;0.76;128073;0.645;0;9;0.134;-4.988;1;0.0377;0.133;Country
48;0.0482;0.745;156960;0.828;0.435;3;0.0967;-9.576;1;0.046;0.971;Country
53;0.418;0.623;238093;0.738;0;1;0.287;-5.938;1;0.0302;0.415;Country
46;0.00733;0.581;179200;0.872;0;3;0.11;-6.182;1;0.0404;0.787;Country
59;0.129;0.445;256440;0.631;0;2;0.0911;-4.798;1;0.0304;0.152;Country
45;0.65;0.814;198893;0.421;0;4;0.206;-7.61799999999999;1;0.05;0.688;Country
36;0.553999999999999;0.706;139610;0.660999999999999;0;3;0.0937;-9.2;1;0.0297;0.968;Country
41;0.38;0.377999999999999;264853;0.233999999999999;0;3;0.214;-12.396;1;0.0315;0.201999999999999;Country
38;0.193;0.65;188000;0.547999999999999;0.0000175;5;0.0387;-10.213;1;0.0265;0.515;Country
36;0.124;0.672999999999999;206027;0.9;0;6;0.284;-3.88;0;0.0866;0.633;Country
46;0.759;0.657;226893;0.624;0;1;0.966;-7.789;1;0.111999999999999;0.89;Country
48;0.882;0.429;166707;0.361;0.00000449;11;0.0936;-8.296;1;0.0315;0.393999999999999;Country
